Date,BTC,ETH,XRP,ADA
5/7/2020,10000,212.42,0.218544106,0.05193909
5/8/2020,9810,211.59,0.218583542,0.051406629
5/9/2020,9558.85,210.54,0.216117665,0.047550123
5/10/2020,8741.86,187.97,0.197059521,0.047747154
5/11/2020,8601.4,186.06,0.19252304,0.050444691
5/12/2020,8796.25,189.43,0.197157609,0.051512681
5/13/2020,9318.04,200.01,0.201839523,0.050981732
5/14/2020,9799.12,203.45,0.203682152,0.050177262
5/15/2020,9312.1,194.45,0.197897631,0.050949804
5/16/2020,9383.16,200.53,0.199483026,0.051195151
5/17/2020,9666.27,207.05,0.201057494,0.054128609
5/18/2020,9728.52,214.83,0.205011985,0.056634482
5/19/2020,9776.57,214.71,0.204785518,0.0567386
5/20/2020,9516,209.96,0.201608368,0.05196122
5/21/2020,9058.71,198.72,0.19400546,0.055672108
5/22/2020,9168.84,207.09,0.200247246,0.054845571
5/23/2020,9177.95,206.8,0.198760128,0.051335129
5/24/2020,8714.4,201.57,0.192471858,0.053789595
5/25/2020,8899.31,204.24,0.195938276,0.053466362
5/26/2020,8844.42,200.91,0.193711654,0.05509788
5/27/2020,9208.53,207.94,0.197941848,0.064718001
5/28/2020,9561.26,219.45,0.200278433,0.06463866
5/29/2020,9427.01,220.5,0.197355712,0.076884964
5/30/2020,9689.12,243.28,0.206959929,0.073875649
5/31/2020,9446.57,231.54,0.202156653,0.080946685
6/1/2020,10210.1,247.98,0.211008581,0.078656768
6/2/2020,9522.45,237.71,0.202933891,0.085313165
6/3/2020,9655.62,244.6,0.204063525,0.088740564
6/4/2020,9788.03,243.18,0.204300107,0.084947509
6/5/2020,9624.99,240.04,0.202506475,0.086055607
6/6/2020,9660.75,241.98,0.203513147,0.086456939
6/7/2020,9744.14,244.38,0.203257172,0.086376647
6/8/2020,9783.37,246.89,0.2040136,0.082889076
6/9/2020,9763.79,244.03,0.201313214,0.083562091
6/10/2020,9896.56,248.04,0.202737243,0.074892534
6/11/2020,9268.16,230.15,0.187991384,0.079358177
6/12/2020,9454,237.53,0.192831097,0.07897485
6/13/2020,9475,238.17,0.192287416,0.076283291
6/14/2020,9333.45,231.34,0.189970965,0.07820909
6/15/2020,9427.86,230.98,0.192341387,0.079101394
6/16/2020,9526.25,235.29,0.192242205,0.083283132
6/17/2020,9457.51,233.71,0.193019015,0.081734684
6/18/2020,9382.01,231.05,0.189519777,0.079806827
6/19/2020,9279.4,228.66,0.18696005,0.079500101
6/20/2020,9355.74,228.8,0.187833611,0.078269588
6/21/2020,9286.14,227.81,0.185786944,0.083514048
6/22/2020,9697.17,243.21,0.18935536,0.082660359
6/23/2020,9623.56,243.05,0.188781248,0.082426615
6/24/2020,9274.04,234.44,0.183312775,0.081513659
6/25/2020,9244.77,232.29,0.181406489,0.080456487
6/26/2020,9155,229.41,0.182311268,0.077252214
6/27/2020,9002.51,220.57,0.174837274,0.080090237
6/28/2020,9124.04,224.76,0.176725706,0.083768073
6/29/2020,9184.45,227.81,0.177089694,0.083004775
6/30/2020,9136.2,225.7,0.175118605,0.096703831
7/1/2020,9239.96,231.03,0.176431382,0.093096899
7/2/2020,9091.53,226.48,0.174774881,0.096489116
7/3/2020,9063.87,225.08,0.176084027,0.099953657
7/4/2020,9134.23,229.34,0.177903444,0.098247429
7/5/2020,9073.49,227.67,0.17702706,0.10503115
7/6/2020,9343.18,241.7,0.188665336,0.117625769
7/7/2020,9253.94,238.98,0.184963467,0.130124298
7/8/2020,9435.28,247.01,0.20512014,0.123962877
7/9/2020,9237.32,242,0.202582946,0.118456678
7/10/2020,9289.81,241.2,0.198898365,0.125236431
7/11/2020,9235.21,239.17,0.201098676,0.12701299
7/12/2020,9292.6,242.81,0.201105451,0.124182403
7/13/2020,9242.31,239.44,0.198460937,0.13149073
7/14/2020,9256.94,240.43,0.199198021,0.13046865
7/15/2020,9190.16,238.33,0.196953063,0.125909943
7/16/2020,9130.11,233.41,0.19417547,0.122183898
7/17/2020,9152.64,232.7,0.194289426,0.122756769
7/18/2020,9175.85,235.8,0.199755071,0.123937443
7/19/2020,9214.74,239.19,0.199594034,0.117852362
7/20/2020,9163.75,236.1,0.194608994,0.123226712
7/21/2020,9392.79,245.88,0.199453101,0.124082488
7/22/2020,9535.99,264.28,0.203786431,0.124252008
7/23/2020,9613.24,275.3,0.208480718,0.12205775
7/24/2020,9543.79,279.58,0.204133205,0.143420563
7/25/2020,9696.19,305.01,0.214669575,0.148336734
7/26/2020,9941,310.85,0.215362151,0.138772125
7/27/2020,11020,321.91,0.224384326,0.149265382
7/28/2020,10923.9,317.24,0.230703735,0.139795834
7/29/2020,11098.8,317.82,0.24315942,0.14069653
7/30/2020,11119.6,334.65,0.244407432,0.139156394
7/31/2020,11342.5,346.36,0.259584563,0.144590262
8/1/2020,11810,387.4,0.290845875,0.133536314
8/2/2020,11068.5,372.21,0.287546058,0.137221191
8/3/2020,11252.4,386.22,0.309937977,0.143153927
8/4/2020,11197,389.82,0.301139269,0.142282082
8/5/2020,11756.7,400.99,0.302506582,0.144312583
8/6/2020,11773.8,395.28,0.30312705,0.138873919
8/7/2020,11606.5,379.75,0.294503683,0.146736858
8/8/2020,11774.9,393.33,0.295168871,0.145097239
8/9/2020,11688.4,390.41,0.287810663,0.143825718
8/10/2020,11876.2,395.69,0.294560874,0.136824149
8/11/2020,11388.9,378.88,0.282655281,0.136686569
8/12/2020,11571.6,387.45,0.282190134,0.139412811
8/13/2020,11788.4,426.11,0.294492765,0.138327766
8/14/2020,11767.5,437.54,0.300298888,0.138368093
8/15/2020,11859.2,433.27,0.299022629,0.138706851
8/16/2020,11907.7,433.7,0.304156393,0.140445143
8/17/2020,12305.5,431.33,0.314984522,0.136811303
8/18/2020,11950,422.41,0.30242184,0.129589805
8/19/2020,11747.7,408.22,0.289581428,0.133939357
8/20/2020,11864.2,415.92,0.292165529,0.12271466
8/21/2020,11507.2,388.05,0.278738738,0.125262166
8/22/2020,11684.5,395.95,0.286171741,0.121389703
8/23/2020,11650,390.67,0.284737969,0.123546244
8/24/2020,11753.8,407.98,0.288552854,0.112505808
8/25/2020,11324.9,383.33,0.276619264,0.114292391
8/26/2020,11463.2,386.1,0.276445437,0.107015783
8/27/2020,11329.1,382.03,0.264441901,0.109311859
8/28/2020,11535,395.25,0.27171113,0.116114832
8/29/2020,11474.3,398.58,0.273845992,0.117337135
8/30/2020,11716,428.94,0.282829701,0.122466971
8/31/2020,11655,433.89,0.281128493,0.124596161
9/1/2020,11929.8,475.57,0.295128809,0.114903641
9/2/2020,11405.6,440.67,0.276083325,0.09485918
9/3/2020,10264.1,382.87,0.244494908,0.101847296
9/4/2020,10483.5,388.76,0.254440259,0.089863726
9/5/2020,10168.3,335.25,0.236844142,0.092591078
9/6/2020,10257.8,352.77,0.239785046,0.09356166
9/7/2020,10375,351.57,0.241986267,0.091014344
9/8/2020,10125.6,337.48,0.236268742,0.093316088
9/9/2020,10216.4,350.68,0.239006162,0.09705214
9/10/2020,10344.2,368.06,0.243178725,0.096984564
9/11/2020,10383.9,373.61,0.242580964,0.09761787
9/12/2020,10445.2,387.81,0.247507524,0.094961963
9/13/2020,10323.3,366.58,0.241987177,0.09660459
9/14/2020,10671.4,376.32,0.245585162,0.09307481
9/15/2020,10783.7,364.2,0.243122751,0.091330339
9/16/2020,10959.6,365.23,0.246756179,0.094014887
9/17/2020,10943.6,389.45,0.252099989,0.091006694
9/18/2020,10937.5,384.64,0.250238331,0.091322684
9/19/2020,11080,385.03,0.251059801,0.089212179
9/20/2020,10920.8,370.69,0.246275412,0.079795521
9/21/2020,10414.4,340.11,0.230718347,0.081414602
9/22/2020,10532.8,344.26,0.233037449,0.076552414
9/23/2020,10235.1,320.63,0.221121854,0.082589164
9/24/2020,10740,349.14,0.232837209,0.096867617
9/25/2020,10690.5,352.11,0.241452694,0.095558618
9/26/2020,10735.6,354.99,0.241429322,0.101204763
9/27/2020,10770,357.25,0.243171657,0.100326416
9/28/2020,10695.5,353.91,0.240975923,0.101099505
9/29/2020,10840.4,359.9,0.242725547,0.101297593
9/30/2020,10779.6,359.38,0.241715007,0.09791085
10/1/2020,10612.4,352.75,0.23809149,0.09274701
10/2/2020,10573.1,345.7,0.233860776,0.093306561
10/3/2020,10551.6,346.18,0.232807413,0.096748592
10/4/2020,10671.1,352.48,0.247806191,0.097455234
10/5/2020,10795,353.81,0.250195184,0.09286738
10/6/2020,10606.1,340.78,0.245370081,0.093696736
10/7/2020,10670.4,341.68,0.248552469,0.096158181
10/8/2020,10906.3,350.73,0.251325002,0.101311682
10/9/2020,11067,365.36,0.252986142,0.105127483
10/10/2020,11302.9,370.89,0.254116476,0.10645928
10/11/2020,11381.7,374.38,0.255381697,0.10947744
10/12/2020,11535.4,386.74,0.255931926,0.109353246
10/13/2020,11429.9,380.99,0.256559539,0.107082609
10/14/2020,11427.7,379.62,0.249181345,0.10662777
10/15/2020,11500.1,377.37,0.24587556,0.104160991
10/16/2020,11328.9,365.57,0.240112774,0.10593774
10/17/2020,11367.8,368.64,0.24064771,0.107376901
10/18/2020,11514.2,378.58,0.242268629,0.108538652
10/19/2020,11760.4,379.36,0.245625873,0.10228124
10/20/2020,11923.8,368.81,0.243333735,0.105947218
10/21/2020,12844.4,392.28,0.251006511,0.110654591
10/22/2020,12986.8,414.7,0.257263484,0.10803272
10/23/2020,12937,409.52,0.254780724,0.108030519
10/24/2020,13128.3,412.62,0.256267293,0.106394094
10/25/2020,13041.6,406.37,0.253277668,0.103109703
10/26/2020,13085.1,393.86,0.248305,0.102604274
10/27/2020,13793.7,405.91,0.252546522,0.098796764
10/28/2020,13285.8,388.63,0.245457963,0.095266781
10/29/2020,13456.5,387.6,0.242217136,0.09321271
10/30/2020,13571.2,383.37,0.239110274,0.092852125
10/31/2020,13803.2,386.99,0.239547168,0.098106798
11/1/2020,13748,395.89,0.239899199,0.09223843
11/2/2020,13562.7,383.33,0.235161191,0.093524739
11/3/2020,14035.8,388.32,0.239490636,0.095449931
11/4/2020,14161.4,403.18,0.237697373,0.0974255
11/5/2020,15608.2,417.12,0.245371967,0.109197228
11/6/2020,15599.9,456.66,0.258523308,0.10129005
11/7/2020,14834,435.85,0.249183312,0.106516912
11/8/2020,15502.9,454.98,0.253649301,0.105290032
11/9/2020,15317.6,444.44,0.25035119,0.105852165
11/10/2020,15315,450.57,0.253882911,0.105974303
11/11/2020,15701.3,463.88,0.255889938,#N/A
11/12/2020,16276.6,462.36,0.255889938,0.106271402
11/13/2020,16333.8,477.48,0.265409111,0.104014922
11/14/2020,16082,461.16,0.268197386,0.100206951
11/15/2020,15979.5,449.04,0.268796223,0.103748913
11/16/2020,16743,461.74,0.287803395,0.10939327
11/17/2020,17686.6,482.56,0.302466207,0.106537361
11/18/2020,17845.5,480,0.293466855,0.105813734
11/19/2020,17842,471.97,0.303225823,0.118160405
11/20/2020,18656,510.43,0.329762558,0.133652446
11/21/2020,18718.8,551.21,0.462398572,0.145879056
11/22/2020,18426.2,557.05,0.445782512,0.153858648
11/23/2020,18398.9,609.58,0.615508093,0.166939816
11/24/2020,19129.3,602.9,0.692573347,0.154680616
11/25/2020,18769.4,571.02,0.632934133,0.138354011
11/26/2020,17076,520.23,0.536284863,0.14140599
11/27/2020,17153.9,519.07,0.560139122,0.164929734
11/28/2020,17723.5,537.74,0.626147755,0.166416925
11/29/2020,18190,575.38,0.605332697,0.171997525
11/30/2020,19684,613.33,0.665271216,0.15553922
12/1/2020,18870.8,589.88,0.611430687,0.158629672
12/2/2020,19204.6,598.45,0.630576504,0.164095427
12/3/2020,19465.1,617.33,0.630986681,0.147778013
12/4/2020,18739.5,571.7,0.553533147,0.159918128
12/5/2020,19135.9,595.85,0.585306479,0.158843234
12/6/2020,19348.4,601.58,0.621070067,0.153986653
12/7/2020,19202.1,591.92,0.608007573,0.141057305
12/8/2020,18319.7,553.95,0.559135842,0.148011444
12/9/2020,18559.9,573.54,0.582827519,0.141751163
12/10/2020,18279,559.99,0.5718039,0.13908488
12/11/2020,18056.7,544.24,0.545777937,0.144278529
12/12/2020,18811.5,568.56,0.506178741,0.153865932
12/13/2020,19168.5,590.4,0.51294394,0.158052868
12/14/2020,19272.3,586.51,0.497461765,0.153929398
12/15/2020,19452.5,589.4,0.468435144,0.16746442
12/16/2020,21359.6,637.92,0.566692593,0.163453858
12/17/2020,22826.4,643.54,0.577807906,0.164969234
12/18/2020,23140.3,654.66,0.583500577,0.164247331
12/19/2020,23874.5,659.02,0.576665728,0.162055383
12/20/2020,23530,638.4,0.556185153,0.152586474
12/21/2020,22729.4,611.02,0.513852382,0.156514745
12/22/2020,23825.9,635.75,0.448342085,0.136337816
12/23/2020,23224.3,584.15,0.261500021,0.152751648
12/24/2020,23719.4,612.24,0.337168428,0.157508751
12/25/2020,24703.3,626.75,0.318846526,0.158086629
12/26/2020,26475.3,636.04,0.294511397,0.154260903
12/27/2020,26258.6,684.12,0.282413694,0.176571006
12/28/2020,27038,729.74,0.24675602,0.191302239
12/29/2020,27394.4,731.76,0.220988012,0.184197405
12/30/2020,28897.4,753.43,0.211460239,0.181157867
12/31/2020,28990,738.42,0.219334449,0.175192174
1/1/2021,29388.3,730.99,0.237420669,0.177298681
1/2/2021,32149.9,775.3,0.220907269,0.205528222
1/3/2021,33086.2,980.44,0.224962501,0.225437907
1/4/2021,32023.9,1042.41,0.235813175,0.25876814
1/5/2021,34085.6,1102.88,0.225822886,0.333113507
1/6/2021,36825,1204.13,0.248813592,0.298394865
1/7/2021,39505.5,1228.18,0.32321835,0.30461164
1/8/2021,40675.8,1217.5,0.321152926,0.331447884
1/9/2021,40257.4,1281.58,0.325373284,0.302753993
1/10/2021,38171.5,1263.25,0.314408665,0.275647383
1/11/2021,35481.7,1093.75,0.287355922,0.287935256
1/12/2021,34039,1050.09,0.29215758,0.312767344
1/13/2021,37369,1130.46,0.305365009,0.310088513
1/14/2021,39133.1,1218.55,0.295406292,0.302294663
1/15/2021,36760,1168.09,0.279650179,0.351323444
1/16/2021,36200.6,1234.57,0.278810977,0.380104948
1/17/2021,35824.3,1233.9,0.277179263,0.370910489
1/18/2021,36700,1258.48,0.285352387,0.3682884
1/19/2021,35922.7,1368.04,0.293752987,0.37497054
1/20/2021,35497.3,1387.96,0.295375392,0.308250097
1/21/2021,30854.7,1116.41,0.267980554,0.349615371
1/22/2021,32983.5,1233.59,0.272634628,0.345587656
1/23/2021,32114.2,1234.55,0.271489606,0.353546655
1/24/2021,32288.5,1393.47,0.2732494,0.342556951
1/25/2021,32277.4,1318.45,0.267124762,0.343342525
1/26/2021,32597.3,1353.84,0.267795467,0.312504569
1/27/2021,30417.7,1241.03,0.25115939,0.344736401
1/28/2021,33488.8,1332.14,0.26453174,0.347096266
1/29/2021,34190.5,1379.87,0.282309074,0.362648687
1/30/2021,34361.5,1379.42,0.438744898,0.34534151
1/31/2021,33224.6,1317.58,0.494414315,0.407488037
2/1/2021,33533.1,1374.85,0.371736411,0.425901525
2/2/2021,35512.6,1513.8,0.372051499,0.44225198
2/3/2021,37552.5,1666,0.397507017,0.440664355
2/4/2021,37000.2,1598.27,0.446654255,0.540016148
2/5/2021,38311.4,1720.01,0.451633863,0.630558848
2/6/2021,39267.8,1679.77,0.443035993,0.659935197
2/7/2021,38871.4,1615.87,0.418659378,0.679701799
2/8/2021,46375.9,1752.98,0.45177256,0.706195279
2/9/2021,46517.4,1771.44,0.47669112,0.938992809
2/10/2021,44850,1743.76,0.504445786,0.928365401
2/11/2021,47997.9,1787.77,0.527622123,0.923769123
2/12/2021,47431.2,1845,0.610063935,0.909482263
2/13/2021,47239.8,1818.01,0.633444184,0.845810039
2/14/2021,48680.6,1803.75,0.593200873,0.858951351
2/15/2021,47936.3,1779.61,0.549550586,0.87086195
2/16/2021,49158.7,1783.39,0.519459789,0.890349402
2/17/2021,52173.5,1852,0.533771867,0.911691931
2/18/2021,51601.7,1938.92,0.531059131,0.928253262
2/19/2021,55971.5,1960.57,0.564029581,1.120190356
2/20/2021,56104.9,1915.46,0.513164203,1.09947414
2/21/2021,57489.1,1935.57,0.543935248,1.096204385
2/22/2021,54141.9,1778.7,0.56744443,0.960485915
2/23/2021,48899.9,1577.83,0.473739973,1.04820435
2/24/2021,49737.8,1625.2,0.469607079,1.076410878
2/25/2021,47135.4,1473,0.433434153,1.239496886
2/26/2021,46320.7,1445.18,0.42747981,1.322442171
2/27/2021,46189.9,1462.63,0.436198203,1.31238015
2/28/2021,45260.1,1422.02,0.415913263,1.295374803
3/1/2021,49593.8,1569.09,0.445071136,1.226666347
3/2/2021,48513,1489.57,0.436011264,1.213367116
3/3/2021,50368.2,1576.31,0.448412801,1.110529068
3/4/2021,48533,1539.56,0.481301799,1.162246751
3/5/2021,48879.2,1529.09,0.454062833,1.129550572
3/6/2021,48909.8,1650.54,0.462535488,1.12735047
3/7/2021,50941.2,1728.94,0.46372053,1.120641921
3/8/2021,52304.2,1834.58,0.474206273,1.19744979
3/9/2021,54916.3,1871.99,0.485359141,1.13155209
3/10/2021,55972.8,1798.15,0.461128999,1.125144688
3/11/2021,57797,1826.02,0.451780154,1.031787229
3/12/2021,57271.2,1768.86,0.438662661,1.10076256
3/13/2021,61283.8,1924.4,0.458197235,1.054645806
3/14/2021,59423,1860.49,0.438476769,1.029026965
3/15/2021,55743.9,1786.9,0.434410087,1.250011486
3/16/2021,56919.2,1805.84,0.46126431,1.375979982
3/17/2021,58927.5,1824.74,0.469831021,1.22760479
3/18/2021,57644.9,1776.4,0.468674663,1.296721281
3/19/2021,58050.6,1807.31,0.466354991,1.199624182
3/20/2021,58126.1,1806.72,0.523724763,1.186611132
3/21/2021,57465.1,1785.88,0.517020144,1.103530442
3/22/2021,54100,1681.67,0.543157424,1.11568122
3/23/2021,54582.7,1668.09,0.5498427,1.066442928
3/24/2021,52267,1581.76,0.480912012,1.096427629
3/25/2021,51325,1587.08,0.510913198,1.215649219
3/26/2021,55072.4,1700.1,0.563956439,1.17524396
3/27/2021,55880.1,1713.88,0.548093333,1.189884436
3/28/2021,55778.8,1686.92,0.546251437,1.199474136
3/29/2021,57613.1,1815.73,0.564766809,1.213361822
3/30/2021,58786.4,1841.16,0.563061024,1.192008613
3/31/2021,58800,1913.84,0.569605379,1.182537997
4/1/2021,58726.4,1968.38,0.570305345,1.189779085
4/2/2021,58978.5,2132.83,0.605212366,1.162785539
4/3/2021,57094.3,2009.25,0.579109888,1.182250999
4/4/2021,58200.2,2076.36,0.634935214,1.21435495
4/5/2021,59123,2100.25,0.911652344,1.254145563
4/6/2021,58014.5,2115.25,1.095093386,1.172853532
4/7/2021,55955.7,1972.4,0.915872467,1.219042552
4/8/2021,58019.8,2081.29,1.04967141,1.201988446
4/9/2021,58092.6,2066.03,1.017768757,1.218106902
4/10/2021,59778.6,2132.92,1.365759846,1.263312009
4/11/2021,59989.2,2150.54,1.34846833,1.317303805
4/12/2021,59886.1,2141.08,1.458862488,1.414776964
4/13/2021,63588.2,2300.02,1.789725264,1.455699131
4/14/2021,62624.5,2432.54,1.838300451,1.480688302
4/15/2021,63237,2516.11,1.759301901,1.409779257
4/16/2021,61427.2,2426.64,1.545728178,1.370243447
4/17/2021,60141.1,2324.73,1.542237015,1.276884659
4/18/2021,56274.4,2243.34,1.407936605,1.195454167
4/19/2021,55670.9,2163.82,1.310945686,1.264629741
4/20/2021,56423,2328.54,1.381490792,1.203901369
4/21/2021,53808.7,2357.73,1.291251359,1.1473258
4/22/2021,51701.5,2399.98,1.159855261,1.153641491
4/23/2021,51076,2365.17,1.167291936,1.104814637
4/24/2021,50046.4,2211.31,1.049451154,1.08986048
4/25/2021,49059.5,2308.32,1.034751591,1.23523864
4/26/2021,54017.2,2533.96,1.36714369,1.31007173
4/27/2021,55046.7,2655.63,1.40454091,1.334812507
4/28/2021,54894,2751.22,1.359497734,1.307947784
4/29/2021,53583.6,2758.92,1.395908558,1.349472694
4/30/2021,57885.2,2775.48,1.58995276,1.353825114
5/1/2021,57858.2,2948.92,1.649110506,1.327596424
5/2/2021,56625.1,2952.39,1.56237435,1.359719473
5/3/2021,57197.5,3433.99,1.555116621,1.270684626
5/4/2021,53241.9,3240.74,1.386724264,1.478166573
5/5/2021,57515.6,3530,1.613376303,1.654583883
5/6/2021,56444.5,3497.13,1.601945469,1.651709196
5/7/2021,57392.4,3490,1.58119542,1.621702289
5/8/2021,58958,3917.5,1.564734376,1.771904012
5/9/2021,58238.4,3922.36,1.534826878,1.645148461
5/10/2021,55804.8,3949.21,1.39304583,1.765087052
5/11/2021,56755.9,4179.81,1.476512479,1.5551689
5/12/2021,49498.7,3826.64,1.254975042,1.933972815
5/13/2021,49694.4,3727.31,1.358160208,2.006370609
5/14/2021,49961.6,4080.51,1.404998237,2.174779105
5/15/2021,46795.7,3649.36,1.477591948,2.285092195
5/16/2021,46450.7,3585.66,1.450810171,2.031149641
5/17/2021,43580.5,3283.32,1.490671306,2.004947484
5/18/2021,42857.1,3376.88,1.587046311,1.477266158
5/19/2021,36941,2458.54,1.068961135,1.802500845
5/20/2021,40623.2,2775.07,1.17814454,1.546728835
5/21/2021,37340.7,2418.64,1.00839849,1.463567853
5/22/2021,37596.1,2300.01,0.906282356,1.322759281
5/23/2021,34742.5,2114.38,0.792989192,1.547758483
5/24/2021,38878.5,2651.24,0.985673488,1.552752992
5/25/2021,38200,2684.47,0.975190584,1.772649459
5/26/2021,39293.2,2889.84,1.031035615,1.644694047
5/27/2021,38556.8,2743.13,0.970893589,1.511631662
5/28/2021,35670.5,2422.52,0.898054103,1.402885048
5/29/2021,34618.7,2280.53,0.830488577,1.573209891
5/30/2021,35646.4,2388.46,0.906367706,1.738168463
5/31/2021,37271.8,2706.58,1.041416165,1.735764301
6/1/2021,36685,2634.42,1.011055743,1.753498307
6/2/2021,37581.8,2706.32,1.021928443,1.840577622
6/3/2021,39244.9,2856.68,1.044229605,1.711490818
6/4/2021,36952.8,2688.89,0.968892843,1.657853743
6/5/2021,35530.6,2621.04,0.92114432,1.675012979
6/6/2021,35800.4,2710.97,0.941127535,1.565739345
6/7/2021,33583.3,2592.46,0.8594761,1.58099262
6/8/2021,33416.6,2510.26,0.872846636,1.625570638
6/9/2021,37373,2611,0.918463094,1.530314706
6/10/2021,36694,2471.58,0.867697415,1.434514699
6/11/2021,37349.9,2355.27,0.847552382,1.474282572
6/12/2021,35517.3,2372.91,0.83004454,1.558384667
6/13/2021,39015.2,2508.63,0.881063743,1.574334499
6/14/2021,40530.6,2582.69,0.89040861,1.5559272
6/15/2021,40242.3,2549.32,0.866380418,1.484344261
6/16/2021,38351,2368.46,0.830459767,1.482249637
6/17/2021,38094.7,2373.33,0.841219208,1.41329987
6/18/2021,35767.7,2229.57,0.795807538,1.386612573
6/19/2021,35484.7,2164.71,0.759650961,1.425407144
6/20/2021,35631,2239.61,0.774360321,1.177083675
6/21/2021,31608.1,1885.67,0.610580271,1.149566007
6/22/2021,32538.3,1861.77,0.545900905,1.249254494
6/23/2021,33674.2,1968.34,0.637115753,1.357134773
6/24/2021,34654.5,1988.81,0.67063275,1.25655687
6/25/2021,31596.6,1819.55,0.612590038,1.250547097
6/26/2021,32275.1,1829.17,0.615464136,1.336264976
6/27/2021,34709.2,1984.71,0.64691533,1.325492981
6/28/2021,34493.2,2083.79,0.644291394,1.369499142
6/29/2021,35904.2,2166.17,0.70238907,1.381720705
6/30/2021,35069.6,2272.98,0.705643735,1.33410769
7/1/2021,33524.5,2116.1,0.660629382,1.395128566
7/2/2021,33805,2156,0.656240547,1.40481937
7/3/2021,34682.1,2227.01,0.672687417,1.459088454
7/4/2021,35312.8,2323.15,0.695671459,1.40411587
7/5/2021,33764.3,2198.62,0.65358668,1.417721901
7/6/2021,34111.9,2321.84,0.664540029,1.402841186
7/7/2021,33878.5,2312.61,0.651858733,1.33046198
7/8/2021,32854.1,2116.94,0.622637276,1.349680329
7/9/2021,33824.2,2149.96,0.636557475,1.333846454
7/10/2021,33515.3,2110.03,0.6246289,1.34704829
7/11/2021,34259.2,2140.82,0.63561337,1.314063874
7/12/2021,33091.1,2031.96,0.628950536,1.265571991
7/13/2021,32577.5,1932.37,0.619548753,1.263326696
7/14/2021,32816.3,1994.11,0.618963134,1.224955083
7/15/2021,31868.6,1918.07,0.597572467,1.172254249
7/16/2021,31381.1,1876.99,0.589031776,1.172431529
7/17/2021,31576.2,1902.57,0.582273387,1.183791157
7/18/2021,31788.2,1891.46,0.587013867,1.122728531
7/19/2021,30842,1818.45,0.557524903,1.056033508
7/20/2021,29789.9,1786.46,0.528716825,1.167704528
7/21/2021,32135.1,1994.29,0.569895572,1.18406715
7/22/2021,32290.3,2022.89,0.59190436,1.205508218
7/23/2021,33521.4,2125.75,0.608920607,1.231540614
7/24/2021,34252.6,2186.25,0.609342642,1.230380238
7/25/2021,35428.2,2190.73,0.607328491,1.257198483
7/26/2021,37262.7,2228.26,0.624812612,1.278779626
7/27/2021,39488.7,2294.17,0.644929838,1.284573072
7/28/2021,40035.1,2299.27,0.726857931,1.285085879
7/29/2021,40033.5,2380.69,0.74845925,1.30974783
7/30/2021,42137.4,2468.77,0.752048754,1.317780063
7/31/2021,41697.2,2540.12,0.746703266,1.313759368
8/1/2021,39865.4,2569.57,0.724466795,1.309444548
8/2/2021,39149.5,2608.12,0.738879024,1.365100278
8/3/2021,38191.4,2508.31,0.712469989,1.375501677
8/4/2021,39729.5,2725.87,0.730123172,1.386567849
8/5/2021,40888.7,2825.27,0.733257494,1.401885361
8/6/2021,42869.5,2893.32,0.746309891,1.473064679
8/7/2021,44699.6,3168.69,0.815624108,1.425702457
8/8/2021,43765.1,3014.13,0.77906161,1.475843335
8/9/2021,46339.9,3162.34,0.816913596,1.673327513
8/10/2021,45586.5,3141.32,0.851528457,1.795967589
8/11/2021,45553.4,3163.34,1.0101577,1.819759929
8/12/2021,44461.4,3047.21,0.96383086,2.134784558
8/13/2021,47837.4,3324.51,1.090160763,2.191112579
8/14/2021,47113.6,3269.24,1.281827001,2.168509016
8/15/2021,47050.2,3309.56,1.287164188,2.075038826
8/16/2021,45874.7,3149.28,1.18892104,1.922187003
8/17/2021,44671.5,3006.13,1.09708402,2.111215755
8/18/2021,44837.6,3029.84,1.145706284,2.430668963
8/19/2021,46765.8,3184.21,1.234085169,2.457352541
8/20/2021,49296.4,3286.58,1.262860976,2.437106903
8/21/2021,48990.9,3229.79,1.21645157,2.70489985
8/22/2021,49284.6,3244.01,1.224813818,2.917436653
8/23/2021,49506.5,3323.12,1.244265034,2.73155483
8/24/2021,47667.3,3168.32,1.137937081,2.740932801
8/25/2021,48987.3,3228.51,1.172403428,2.529189389
8/26/2021,47071.4,3110.39,1.072532237,2.940857462
8/27/2021,49077.5,3266.6,1.186177085,2.851852241
8/28/2021,48889.9,3242.47,1.145104129,2.853397432
8/29/2021,48919.3,3233.74,1.14022675,2.736089815
8/30/2021,46993.7,3229.01,1.100611267,2.771303989
8/31/2021,47261.2,3444.39,1.186974471,2.871161488
9/1/2021,48839.8,3817.15,1.237338765,2.961405501
9/2/2021,49338.3,3793.16,1.255075141,2.96409986
9/3/2021,50025,3940.06,1.290019871,2.833211426
9/4/2021,49960.7,3887.53,1.254105801,2.912371008
9/5/2021,51751.5,3951.43,1.305002787,2.83434232
9/6/2021,52656.2,3928.89,1.390669669,2.503610075
9/7/2021,46894.5,3436.96,1.12362956,2.47465119
9/8/2021,46073.5,3481.72,1.099102665,2.513861309
9/9/2021,46300,3419.93,1.087434968,2.382035277
9/10/2021,44851.4,3209.82,1.05469121,2.626419378
9/11/2021,45171.8,3266.97,1.077811116,2.583912026
9/12/2021,46016.1,3403.75,1.117846642,2.404232626
9/13/2021,45005.2,3291.77,1.0637382,2.394897177
